sentence,prediction,ground_true,预测,正确,fold_0_top2,fold_1_top2,fold_2_top2,fold_3_top2,fold_4_top2,fold_5_top2,fold_6_top2,fold_7_top2,fold_8_top2,fold_9_top2
我 要 死 了,3,3,chat,chat,"('chat', 'telephone')","('chat', 'music')","('chat', 'app')","('chat', 'video')","('chat', 'video')","('chat', 'weather')","('chat', 'video')","('chat', 'video')","('chat', 'music')","('chat', 'translation')"
有 没 有 小说 啊 ， 我 想 看 最近 畅销 的 言情 小说,18,18,novel,novel,"('novel', 'video')","('novel', 'calc')","('novel', 'cinemas')","('novel', 'train')","('novel', 'train')","('novel', 'video')","('novel', 'weather')","('novel', 'video')","('novel', 'flight')","('novel', 'cinemas')"
现在 是 上午 10点 ， 美国 纽约 现在 是 什么 时候,7,7,datetime,datetime,"('datetime', 'epg')","('datetime', 'schedule')","('datetime', 'epg')","('datetime', 'schedule')","('datetime', 'epg')","('datetime', 'tvchannel')","('datetime', 'news')","('datetime', 'epg')","('datetime', 'epg')","('datetime', 'epg')"
哪 有 牛舌饼 买 啊,6,13,cookbook,map,"('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
我 想 听 莫 文蔚 专辑 里 的 歌 ， 最新 专辑 里 的,16,16,music,music,"('music', 'novel')","('music', 'radio')","('music', 'video')","('music', 'video')","('music', 'chat')","('music', 'stock')","('music', 'chat')","('music', 'chat')","('music', 'news')","('music', 'health')"
得了 关节炎 该 怎么办 ， 有 什么 治疗 方法 比较 好,11,11,health,health,"('health', 'epg')","('health', 'chat')","('health', 'cookbook')","('health', 'calc')","('health', 'cookbook')","('health', 'cookbook')","('health', 'cookbook')","('health', 'chat')","('health', 'cookbook')","('health', 'chat')"
我 想 看看 股票 ， 换 到 财经类 的 频道 去,23,27,stock,tvchannel,"('stock', 'tvchannel')","('stock', 'epg')","('stock', 'tvchannel')","('stock', 'epg')","('stock', 'tvchannel')","('epg', 'tvchannel')","('tvchannel', 'stock')","('tvchannel', 'stock')","('stock', 'epg')","('tvchannel', 'stock')"
你 是 女 的 还 是 男 的,3,3,chat,chat,"('chat', 'music')","('chat', 'epg')","('chat', 'tvchannel')","('chat', 'schedule')","('chat', 'music')","('chat', 'cookbook')","('chat', 'app')","('chat', 'translation')","('chat', 'map')","('chat', 'datetime')"
查询 8月 30 号 从 临汾 到 太原 的 火车票,25,25,train,train,"('train', 'bus')","('train', 'flight')","('train', 'flight')","('train', 'flight')","('train', 'stock')","('train', 'bus')","('train', 'stock')","('train', 'flight')","('train', 'bus')","('train', 'epg')"
从 翰林 居 到 火炬 大厦 怎么 坐 公交,13,13,map,map,"('map', 'bus')","('map', 'bus')","('map', 'stock')","('map', 'bus')","('map', 'bus')","('map', 'chat')","('map', 'train')","('map', 'bus')","('map', 'cinemas')","('map', 'bus')"
我 比较 注重 饮食 ， 给 我 推 送 几 条 饮食 方面 的 新闻,17,17,news,news,"('news', 'epg')","('news', 'message')","('news', 'cookbook')","('news', 'epg')","('news', 'video')","('news', 'message')","('news', 'chat')","('news', 'epg')","('news', 'music')","('news', 'epg')"
预测 一下 ， 今天 买 的 彩票 中奖 几率 大 么,12,12,lottery,lottery,"('lottery', 'riddle')","('lottery', 'chat')","('lottery', 'contacts')","('lottery', 'weather')","('lottery', 'chat')","('lottery', 'stock')","('lottery', 'website')","('lottery', 'stock')","('lottery', 'cookbook')","('lottery', 'match')"
来 做 逼,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'music')","('chat', 'tvchannel')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
笨笨 最近 还 很 好 吗,3,3,chat,chat,"('chat', 'weather')","('chat', 'translation')","('chat', 'video')","('chat', 'schedule')","('chat', 'music')","('chat', 'weather')","('chat', 'music')","('chat', 'datetime')","('chat', 'app')","('chat', 'datetime')"
白毛女 讲 的 是 什么 故事,3,3,chat,chat,"('chat', 'telephone')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'epg')","('chat', 'video')","('chat', 'poetry')","('chat', 'epg')","('chat', 'epg')","('chat', 'poetry')","('chat', 'epg')"
明天 早上 我 要 开会 ， 记得 7点 30 叫 我,22,22,schedule,schedule,"('schedule', 'datetime')","('schedule', 'datetime')","('schedule', 'epg')","('schedule', 'epg')","('schedule', 'epg')","('schedule', 'epg')","('schedule', 'datetime')","('schedule', 'epg')","('schedule', 'epg')","('schedule', 'chat')"
我 想 去 哈尔滨 有 啥 好玩,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'epg')"
你 晚上 吃饭 了 吗 ？ 用 意大利语 怎么 说 呢,26,26,translation,translation,"('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')"
你 的 时候 就 想,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'video')","('chat', 'weather')","('chat', 'music')","('chat', 'epg')","('chat', 'music')","('chat', 'music')","('chat', 'app')","('chat', 'music')"
可以 帮 我 把 电话 接通 吗 ， 我 要 听 电话,24,24,telephone,telephone,"('telephone', 'chat')","('telephone', 'contacts')","('chat', 'telephone')","('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'video')","('telephone', 'contacts')","('telephone', 'contacts')"
你 懂 什么 小屁孩,3,3,chat,chat,"('chat', 'telephone')","('chat', 'health')","('chat', 'tvchannel')","('chat', 'schedule')","('chat', 'health')","('chat', 'weather')","('chat', 'music')","('chat', 'datetime')","('chat', 'translation')","('chat', 'translation')"
替 我 拨 个 电话 给 李四 ， 是 六安 的 号码,5,24,contacts,telephone,"('contacts', 'telephone')","('contacts', 'telephone')","('telephone', 'contacts')","('contacts', 'telephone')","('contacts', 'telephone')","('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'contacts')","('contacts', 'telephone')"
洗澡 要 擦 什么,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'health')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'health')","('chat', 'cookbook')","('chat', 'health')","('chat', 'translation')","('chat', 'app')","('chat', 'schedule')"
人工智能 是 什么 意思,3,3,chat,chat,"('chat', 'translation')","('chat', 'translation')","('chat', 'stock')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'health')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')"
合肥 到 北京 有 汽车 可以 坐 吗,1,1,bus,bus,"('bus', 'chat')","('chat', 'bus')","('bus', 'chat')","('bus', 'map')","('bus', 'train')","('bus', 'train')","('bus', 'train')","('bus', 'chat')","('bus', 'train')","('bus', 'weather')"
你 认识 hinton 吗,3,3,chat,chat,"('chat', 'translation')","('chat', 'health')","('chat', 'map')","('chat', 'schedule')","('chat', 'translation')","('chat', 'weather')","('chat', 'contacts')","('chat', 'translation')","('chat', 'translation')","('chat', 'datetime')"
回去 开学 后来 才 知道 这些 许可证,3,3,chat,chat,"('chat', 'schedule')","('chat', 'video')","('chat', 'schedule')","('chat', 'schedule')","('chat', 'novel')","('chat', 'schedule')","('chat', 'map')","('chat', 'translation')","('chat', 'map')","('chat', 'datetime')"
我 想 看 小说 ， 最近 热门 的 小说 有 哪些,18,18,novel,novel,"('novel', 'video')","('novel', 'cookbook')","('novel', 'cinemas')","('novel', 'train')","('novel', 'radio')","('novel', 'cinemas')","('novel', 'poetry')","('novel', 'cinemas')","('novel', 'cookbook')","('novel', 'cinemas')"
你 是 不 是 话唠,3,3,chat,chat,"('chat', 'translation')","('chat', 'cookbook')","('chat', 'tvchannel')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'contacts')","('chat', 'music')","('chat', 'app')","('chat', 'translation')"
你 怎么 连 你 自己 在 哪里 都 不 知道,3,3,chat,chat,"('chat', 'telephone')","('chat', 'translation')","('chat', 'message')","('chat', 'schedule')","('chat', 'cookbook')","('chat', 'map')","('chat', 'contacts')","('chat', 'translation')","('chat', 'map')","('chat', 'health')"
我 要 从 安大新区 去 合肥 万达 ， 帮 我 规划 一下 路线 吧,13,13,map,map,"('map', 'chat')","('map', 'cookbook')","('map', 'bus')","('map', 'bus')","('map', 'train')","('map', 'chat')","('map', 'bus')","('map', 'chat')","('map', 'flight')","('map', 'bus')"
你 看 不 懂 别装 了,3,3,chat,chat,"('chat', 'translation')","('chat', 'cookbook')","('chat', 'map')","('chat', 'schedule')","('chat', 'music')","('chat', 'translation')","('chat', 'health')","('chat', 'translation')","('chat', 'translation')","('chat', 'datetime')"
在 联系人 中 找到 李建 ， 我 要 给 他 打 个 电话,5,24,contacts,telephone,"('contacts', 'telephone')","('contacts', 'telephone')","('telephone', 'contacts')","('telephone', 'contacts')","('contacts', 'telephone')","('telephone', 'contacts')","('contacts', 'telephone')","('telephone', 'contacts')","('telephone', 'contacts')","('contacts', 'telephone')"
说 好吃 的,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
晚上 去 散步 用 英语 怎么 说 ， 你 知道 吗,26,26,translation,translation,"('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'riddle')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')"
现在 说 甜 如 蜜 的 爱情 合适 么,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'translation')","('chat', 'music')","('chat', 'epg')","('chat', 'music')","('chat', 'music')","('chat', 'app')","('chat', 'datetime')"
听说 你 得 奖 了,3,3,chat,chat,"('chat', 'message')","('chat', 'lottery')","('chat', 'message')","('chat', 'video')","('chat', 'lottery')","('chat', 'epg')","('chat', 'telephone')","('chat', 'video')","('chat', 'music')","('chat', 'weather')"
我 想 弄 屎 我们 经理 怎么办,3,3,chat,chat,"('chat', 'translation')","('chat', 'translation')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'translation')","('chat', 'epg')","('chat', 'translation')","('chat', 'map')","('chat', 'translation')"
你 每天 有 多少 工作,3,3,chat,chat,"('chat', 'schedule')","('chat', 'schedule')","('chat', 'calc')","('chat', 'schedule')","('chat', 'translation')","('chat', 'translation')","('chat', 'epg')","('chat', 'datetime')","('chat', 'translation')","('chat', 'datetime')"
从 北京 的 天安门 到 中关村 坐 多少 路 车,13,13,map,map,"('bus', 'map')","('map', 'bus')","('map', 'bus')","('map', 'bus')","('map', 'bus')","('map', 'bus')","('map', 'bus')","('bus', 'map')","('map', 'bus')","('map', 'bus')"
你 知道 西安 在 那个 省,13,13,map,map,"('chat', 'map')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')"
你 妈妈 呢,3,3,chat,chat,"('chat', 'music')","('chat', 'cookbook')","('chat', 'map')","('chat', 'weather')","('chat', 'cookbook')","('chat', 'weather')","('chat', 'translation')","('chat', 'translation')","('chat', 'map')","('chat', 'cookbook')"
这 附近 有 五星级 酒店 吗 ， 帮 我 找 一下,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
我 旁边 的 哥们 帅 吗,3,3,chat,chat,"('chat', 'translation')","('chat', 'music')","('chat', 'map')","('chat', 'schedule')","('chat', 'cookbook')","('chat', 'translation')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'translation')"
苍井空 是 干什么 的,3,3,chat,chat,"('chat', 'telephone')","('chat', 'cookbook')","('chat', 'translation')","('chat', 'cookbook')","('chat', 'translation')","('chat', 'translation')","('chat', 'epg')","('chat', 'datetime')","('chat', 'riddle')","('chat', 'match')"
我 网上 没有 钱,3,3,chat,chat,"('chat', 'website')","('website', 'chat')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('website', 'chat')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'app')"
我 没有 男朋友 怎么办,3,3,chat,chat,"('chat', 'translation')","('chat', 'calc')","('chat', 'map')","('chat', 'schedule')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'translation')","('chat', 'health')","('chat', 'health')"
有 一个 程序,3,3,chat,chat,"('chat', 'app')","('app', 'chat')","('chat', 'app')","('chat', 'schedule')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('app', 'chat')"
不 是 怪 叔叔,3,3,chat,chat,"('chat', 'telephone')","('chat', 'epg')","('chat', 'tvchannel')","('chat', 'schedule')","('chat', 'video')","('chat', 'weather')","('chat', 'telephone')","('chat', 'video')","('chat', 'app')","('chat', 'cookbook')"
| 荫物 机器人 你好,3,3,chat,chat,"('chat', 'app')","('chat', 'app')","('app', 'chat')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('app', 'video')","('chat', 'app')","('app', 'chat')","('chat', 'app')"
从 青岛 坐 飞机 到 合肥 ， 大概 需要 几 个 小时 啊,10,10,flight,flight,"('flight', 'bus')","('flight', 'bus')","('flight', 'map')","('flight', 'bus')","('flight', 'map')","('flight', 'map')","('flight', 'map')","('flight', 'bus')","('flight', 'map')","('flight', 'bus')"
苏轼 的 老家 在 哪儿,13,3,map,chat,"('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'poetry')","('poetry', 'map')","('chat', 'map')","('map', 'chat')","('map', 'chat')","('chat', 'map')","('map', 'chat')"
太 冷 了,3,3,chat,chat,"('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')"
安徽 公共 频道 新闻 故事 会 到 了 吗 ， 帮 我 打开 公共 频道,27,27,tvchannel,tvchannel,"('tvchannel', 'epg')","('tvchannel', 'epg')","('tvchannel', 'epg')","('tvchannel', 'epg')","('tvchannel', 'epg')","('tvchannel', 'epg')","('tvchannel', 'epg')","('tvchannel', 'epg')","('tvchannel', 'epg')","('tvchannel', 'epg')"
帮 我 找 个 都市 言情小说 ， 就 六六 写 的 吧,18,18,novel,novel,"('novel', 'app')","('novel', 'cookbook')","('novel', 'cinemas')","('novel', 'train')","('novel', 'train')","('novel', 'poetry')","('novel', 'weather')","('novel', 'video')","('novel', 'cookbook')","('novel', 'cinemas')"
有 没 有 去 南京 的 火车票 ， 有的 话 帮 我 买 两 张,25,25,train,train,"('train', 'chat')","('train', 'chat')","('train', 'map')","('train', 'flight')","('train', 'bus')","('train', 'bus')","('train', 'chat')","('train', 'chat')","('train', 'bus')","('train', 'chat')"
不 问问 我 什么 原因 吗,3,3,chat,chat,"('chat', 'weather')","('chat', 'music')","('chat', 'map')","('chat', 'schedule')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'translation')","('chat', 'map')","('chat', 'health')"
你 只是 个 机器人,3,3,chat,chat,"('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'weather')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'translation')","('chat', 'app')","('chat', 'music')"
我 不 是 说 薛定谔 的 猫,3,3,chat,chat,"('chat', 'translation')","('chat', 'music')","('chat', 'message')","('chat', 'calc')","('chat', 'translation')","('chat', 'music')","('chat', 'health')","('chat', 'map')","('chat', 'music')","('chat', 'calc')"
查 一下 科大 讯 飞 的 股票 ， 看看 涨幅 是 多少,23,23,stock,stock,"('stock', 'email')","('stock', 'bus')","('stock', 'app')","('stock', 'map')","('stock', 'weather')","('stock', 'calc')","('stock', 'message')","('stock', 'chat')","('stock', 'calc')","('stock', 'radio')"
丽江 好 不好,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('map', 'chat')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
唠一唠 是 聊天 的 意思 么 ～,3,3,chat,chat,"('chat', 'translation')","('chat', 'poetry')","('chat', 'translation')","('chat', 'poetry')","('chat', 'translation')","('chat', 'translation')","('chat', 'poetry')","('chat', 'translation')","('chat', 'poetry')","('chat', 'translation')"
小 电影 哪里 有,28,28,video,video,"('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'epg')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')","('video', 'cinemas')"
我 想 看 世界杯 预选赛 ， 什么 时候 直播,9,9,epg,epg,"('epg', 'match')","('epg', 'match')","('epg', 'chat')","('epg', 'video')","('epg', 'match')","('epg', 'tvchannel')","('epg', 'match')","('epg', 'tvchannel')","('epg', 'match')","('epg', 'match')"
太 鸡 巴蠢 了,3,3,chat,chat,"('chat', 'riddle')","('chat', 'cookbook')","('chat', 'message')","('chat', 'video')","('chat', 'music')","('chat', 'cookbook')","('chat', 'stock')","('chat', 'stock')","('chat', 'map')","('chat', 'translation')"
真 好 有 你 跟 你天天 聊天 就 不 寂寞 了,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'epg')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
陈楠 是 学渣 吗,3,3,chat,chat,"('chat', 'weather')","('chat', 'epg')","('chat', 'message')","('chat', 'schedule')","('chat', 'translation')","('chat', 'weather')","('chat', 'epg')","('chat', 'datetime')","('chat', 'app')","('chat', 'match')"
老师 上课 好 无聊,3,3,chat,chat,"('chat', 'translation')","('chat', 'video')","('chat', 'video')","('chat', 'schedule')","('chat', 'music')","('chat', 'translation')","('chat', 'video')","('chat', 'translation')","('chat', 'video')","('chat', 'video')"
好 无聊 啊 你 个 傻逼,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'message')","('chat', 'schedule')","('chat', 'health')","('chat', 'weather')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
我 想 李 享 了,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'telephone')","('chat', 'music')","('chat', 'music')","('music', 'chat')","('chat', 'poetry')"
你 个 逗逼 答非所问,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'riddle')","('chat', 'music')","('chat', 'riddle')","('chat', 'cookbook')","('chat', 'riddle')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'riddle')"
从 珠海 香卅 去 拱北 几 路 车,13,13,map,map,"('map', 'bus')","('map', 'bus')","('map', 'bus')","('map', 'train')","('map', 'bus')","('map', 'bus')","('map', 'train')","('map', 'bus')","('map', 'bus')","('map', 'bus')"
可怜 没有 乱 说 就 是 爱 你,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'message')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
那 你 抱 抱 我,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'message')","('chat', 'schedule')","('chat', 'health')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'map')","('chat', 'health')"
毛泽东 的 出生地,13,3,map,chat,"('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('chat', 'map')","('map', 'chat')","('map', 'chat')","('chat', 'map')","('map', 'chat')","('map', 'chat')"
从 国展 家乐福 到 爱 建 好 彩 酒楼 坐 什么 车,13,13,map,map,"('map', 'website')","('map', 'website')","('map', 'bus')","('map', 'stock')","('map', 'website')","('map', 'bus')","('map', 'train')","('map', 'bus')","('map', 'website')","('map', 'bus')"
不 是 很 开心,3,3,chat,chat,"('chat', 'app')","('chat', 'translation')","('chat', 'app')","('chat', 'schedule')","('chat', 'music')","('chat', 'weather')","('chat', 'music')","('chat', 'music')","('chat', 'map')","('chat', 'weather')"
昨天 有 什么 大 新闻 呀 ， 能 帮 我 查 一下 吗,17,17,news,news,"('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')"
好 呢 嘛,3,3,chat,chat,"('chat', 'weather')","('chat', 'cookbook')","('chat', 'tvchannel')","('chat', 'epg')","('chat', 'music')","('chat', 'app')","('chat', 'telephone')","('chat', 'app')","('chat', 'map')","('chat', 'weather')"
今天 热不热 啊 ， 室外 温度 是 多少,29,29,weather,weather,"('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
我 刚 下 飞机 到 北京 了 好 累 呀 流泪,3,3,chat,chat,"('chat', 'flight')","('chat', 'flight')","('chat', 'flight')","('flight', 'video')","('chat', 'flight')","('flight', 'chat')","('flight', 'video')","('flight', 'chat')","('flight', 'chat')","('chat', 'flight')"
胡 歌 出演 的 电视剧 有 哪些,28,28,video,video,"('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'epg')","('video', 'epg')","('epg', 'video')","('video', 'epg')"
你 的 身份证 号 是 什么,3,3,chat,chat,"('chat', 'contacts')","('chat', 'contacts')","('chat', 'contacts')","('chat', 'contacts')","('chat', 'health')","('chat', 'contacts')","('chat', 'contacts')","('chat', 'translation')","('chat', 'contacts')","('chat', 'translation')"
你 会 脑经 急转弯 吗 ， 给 我 出 个 脑筋 急 转弯 吧,21,21,riddle,riddle,"('riddle', 'chat')","('riddle', 'chat')","('riddle', 'chat')","('riddle', 'chat')","('riddle', 'chat')","('riddle', 'chat')","('riddle', 'chat')","('riddle', 'chat')","('riddle', 'chat')","('riddle', 'chat')"
这个 都 不 知道 什么 意思,3,3,chat,chat,"('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'epg')","('chat', 'translation')","('chat', 'map')","('chat', 'epg')"
菏泽 有 什么 好吃 的,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'map')","('chat', 'cookbook')"
帮 我 拍 张照 吧 ， 这 句 话 用 韩语 怎么 说,26,26,translation,translation,"('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'video')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')"
想 做趣 多多 那样 的 曲奇饼 ， 要 准备 哪些 材料 呢,6,6,cookbook,cookbook,"('cookbook', 'calc')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'epg')","('cookbook', 'health')","('cookbook', 'chat')","('cookbook', 'health')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
我 想 回家 过 端午节 ， 帮 我 查 下 端午节 离 现在 有 几 个 星期,7,7,datetime,datetime,"('datetime', 'news')","('datetime', 'schedule')","('datetime', 'epg')","('datetime', 'schedule')","('datetime', 'epg')","('datetime', 'schedule')","('datetime', 'news')","('datetime', 'train')","('datetime', 'epg')","('datetime', 'chat')"
第一 次 世界大战,28,3,video,chat,"('video', 'tvchannel')","('message', 'video')","('video', 'chat')","('epg', 'video')","('video', 'epg')","('flight', 'schedule')","('health', 'video')","('video', 'flight')","('video', 'stock')","('video', 'health')"
笨笨 看 一 条 彩信,15,15,message,message,"('message', 'news')","('message', 'video')","('message', 'app')","('message', 'video')","('message', 'contacts')","('message', 'app')","('message', 'app')","('message', 'lottery')","('message', 'news')","('message', 'tvchannel')"
来 一 本 哈工大 的 关于 神经 网络 的 书,3,18,chat,novel,"('chat', 'health')","('riddle', 'chat')","('chat', 'riddle')","('health', 'riddle')","('chat', 'health')","('health', 'riddle')","('website', 'novel')","('chat', 'app')","('website', 'chat')","('chat', 'health')"
[ 驚訝 ],3,3,chat,chat,"('chat', 'telephone')","('chat', 'video')","('chat', 'tvchannel')","('chat', 'video')","('chat', 'app')","('chat', 'tvchannel')","('chat', 'video')","('chat', 'video')","('chat', 'health')","('chat', 'health')"
需要 查 个 东西 ， 帮 我 打开 百度 网页,30,30,website,website,"('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')","('website', 'app')"
4 的 平方 除 以 5 ， 再 加上 16 等 于 几,2,2,calc,calc,"('calc', 'tvchannel')","('calc', 'radio')","('calc', 'contacts')","('calc', 'radio')","('calc', 'cinemas')","('calc', 'stock')","('calc', 'stock')","('calc', 'weather')","('calc', 'datetime')","('calc', 'tvchannel')"
你 在 瞎说,3,3,chat,chat,"('chat', 'music')","('chat', 'translation')","('chat', 'music')","('chat', 'weather')","('chat', 'music')","('chat', 'weather')","('chat', 'music')","('chat', 'translation')","('chat', 'riddle')","('chat', 'music')"
你 给 我 算算 ， 67 减 去 34 在 乘以 3 等 于 多少 啊,2,2,calc,calc,"('calc', 'chat')","('calc', 'video')","('calc', 'chat')","('calc', 'riddle')","('calc', 'stock')","('calc', 'chat')","('calc', 'chat')","('calc', 'train')","('calc', 'chat')","('calc', 'chat')"
没有 你 可爱,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'schedule')","('chat', 'music')","('chat', 'app')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
你 想 我 吗,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'map')","('chat', 'schedule')","('chat', 'music')","('chat', 'weather')","('chat', 'music')","('chat', 'datetime')","('chat', 'map')","('chat', 'datetime')"
刚才 给 家里 打电话 没 人 接 ， 你 帮 我 重 拨 个,24,24,telephone,telephone,"('telephone', 'app')","('contacts', 'telephone')","('telephone', 'contacts')","('contacts', 'telephone')","('contacts', 'telephone')","('telephone', 'contacts')","('chat', 'telephone')","('telephone', 'contacts')","('telephone', 'contacts')","('telephone', 'contacts')"
可以 帮 我 查 下 合肥 今天 的 天气 情况 吗,29,29,weather,weather,"('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')","('weather', 'music')","('weather', 'map')","('weather', 'chat')","('weather', 'chat')","('weather', 'chat')"
你 一点 也 不 优秀,3,3,chat,chat,"('chat', 'telephone')","('chat', 'translation')","('chat', 'map')","('chat', 'schedule')","('chat', 'health')","('chat', 'weather')","('chat', 'health')","('chat', 'translation')","('chat', 'map')","('chat', 'music')"
明早 去 上海 的 汽车 有 吗,1,1,bus,bus,"('bus', 'flight')","('bus', 'chat')","('bus', 'chat')","('bus', 'flight')","('bus', 'train')","('bus', 'chat')","('bus', 'chat')","('bus', 'chat')","('bus', 'chat')","('bus', 'chat')"
潘达 是 谁,3,3,chat,chat,"('chat', 'telephone')","('chat', 'cookbook')","('chat', 'app')","('chat', 'schedule')","('chat', 'translation')","('chat', 'weather')","('chat', 'contacts')","('chat', 'datetime')","('chat', 'map')","('chat', 'translation')"
