sentence,prediction,ground_true,预测,正确,fold_0_top2,fold_1_top2,fold_2_top2,fold_3_top2,fold_4_top2,fold_5_top2,fold_6_top2,fold_7_top2,fold_8_top2,fold_9_top2
我 要 看 行程 安排 表 ， 看看 最近 的 安排,22,22,schedule,schedule,"('video', 'schedule')","('schedule', 'video')","('video', 'schedule')","('video', 'schedule')","('schedule', 'video')","('schedule', 'video')","('schedule', 'video')","('schedule', 'video')","('schedule', 'match')","('schedule', 'video')"
推荐 一 首 周杰伦 的 歌,16,16,music,music,"('music', 'contacts')","('music', 'poetry')","('music', 'poetry')","('music', 'chat')","('music', 'chat')","('music', 'chat')","('music', 'poetry')","('music', 'poetry')","('music', 'match')","('music', 'radio')"
是 什么样 的,3,3,chat,chat,"('chat', 'map')","('chat', 'cookbook')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'map')","('chat', 'map')"
找 个 标准间,27,3,tvchannel,chat,"('tvchannel', 'riddle')","('chat', 'tvchannel')","('tvchannel', 'riddle')","('tvchannel', 'app')","('chat', 'app')","('riddle', 'flight')","('tvchannel', 'app')","('tvchannel', 'app')","('riddle', 'tvchannel')","('tvchannel', 'chat')"
我 是 你 妈 我 不 滚,3,3,chat,chat,"('chat', 'telephone')","('chat', 'telephone')","('chat', 'news')","('chat', 'video')","('chat', 'email')","('chat', 'map')","('chat', 'website')","('chat', 'music')","('chat', 'telephone')","('chat', 'email')"
我 好 高兴,3,3,chat,chat,"('chat', 'lottery')","('chat', 'app')","('chat', 'website')","('chat', 'music')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'music')","('chat', 'website')","('chat', 'website')"
iloveyou ， 翻译 成 韩语 怎么 说,26,26,translation,translation,"('translation', 'app')","('translation', 'video')","('translation', 'poetry')","('translation', 'schedule')","('translation', 'cookbook')","('translation', 'poetry')","('translation', 'cinemas')","('translation', 'email')","('translation', 'video')","('translation', 'email')"
三 代 诗,19,3,poetry,chat,"('poetry', 'message')","('poetry', 'chat')","('poetry', 'music')","('poetry', 'telephone')","('poetry', 'chat')","('poetry', 'chat')","('poetry', 'app')","('poetry', 'music')","('poetry', 'chat')","('poetry', 'telephone')"
周杰伦 有 哪些 专辑,16,16,music,music,"('music', 'chat')","('music', 'chat')","('chat', 'music')","('music', 'chat')","('music', 'chat')","('chat', 'music')","('chat', 'music')","('music', 'chat')","('music', 'chat')","('chat', 'music')"
不 在 黑龙江,13,3,map,chat,"('map', 'chat')","('map', 'tvchannel')","('chat', 'tvchannel')","('tvchannel', 'map')","('map', 'chat')","('tvchannel', 'map')","('map', 'tvchannel')","('tvchannel', 'map')","('map', 'tvchannel')","('map', 'chat')"
可以 帮 我 买 一 张 去 杭州 的 机票 吗 ， 要 明天 最 早 出发 的,3,10,chat,flight,"('chat', 'flight')","('chat', 'flight')","('flight', 'map')","('flight', 'map')","('chat', 'flight')","('chat', 'map')","('chat', 'flight')","('flight', 'chat')","('flight', 'chat')","('chat', 'flight')"
今天 周一 开启 上班 第一 天,22,3,schedule,chat,"('schedule', 'datetime')","('epg', 'schedule')","('datetime', 'schedule')","('datetime', 'epg')","('schedule', 'datetime')","('schedule', 'datetime')","('schedule', 'datetime')","('schedule', 'datetime')","('schedule', 'epg')","('schedule', 'datetime')"
打开 日历 看 一下 ， 今天 是 星期三 吗,3,7,chat,datetime,"('website', 'chat')","('chat', 'epg')","('website', 'app')","('epg', 'datetime')","('chat', 'app')","('chat', 'app')","('datetime', 'website')","('chat', 'datetime')","('epg', 'datetime')","('chat', 'datetime')"
把 QQ 更新 到 最新 版本,0,0,app,app,"('app', 'contacts')","('app', 'chat')","('app', 'calc')","('app', 'music')","('app', 'music')","('app', 'contacts')","('app', 'music')","('app', 'music')","('app', 'music')","('app', 'video')"
你 已经 不错 了,3,3,chat,chat,"('chat', 'video')","('chat', 'app')","('chat', 'website')","('chat', 'video')","('chat', 'datetime')","('chat', 'video')","('chat', 'music')","('chat', 'music')","('chat', 'website')","('chat', 'website')"
去 哈工大 怎么 走,13,13,map,map,"('map', 'chat')","('map', 'chat')","('map', 'translation')","('map', 'chat')","('map', 'chat')","('map', 'chat')","('map', 'message')","('map', 'chat')","('map', 'chat')","('map', 'chat')"
康熙帝 的 名字 是 什么,3,3,chat,chat,"('chat', 'translation')","('chat', 'contacts')","('chat', 'poetry')","('chat', 'poetry')","('chat', 'stock')","('chat', 'map')","('chat', 'poetry')","('chat', 'datetime')","('chat', 'poetry')","('chat', 'poetry')"
巴西 和 智利 的 比赛 是 什么 时候 啊 ， 能 帮 我 搜索 下 吗,3,14,chat,match,"('match', 'chat')","('chat', 'match')","('chat', 'match')","('epg', 'chat')","('chat', 'match')","('chat', 'match')","('match', 'map')","('match', 'chat')","('chat', 'match')","('chat', 'match')"
明天 哈尔滨 的 酒店,10,13,flight,map,"('flight', 'weather')","('map', 'flight')","('flight', 'weather')","('flight', 'map')","('flight', 'map')","('flight', 'weather')","('flight', 'weather')","('flight', 'weather')","('flight', 'map')","('flight', 'map')"
登陆 中国 论文网 ， 查找 相关 的 论文 信息,13,30,map,website,"('novel', 'email')","('map', 'message')","('train', 'email')","('website', 'message')","('map', 'health')","('email', 'translation')","('map', 'app')","('email', 'message')","('website', 'email')","('email', 'website')"
笨 到 一定 程度 就 是 傻 了,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'riddle')","('chat', 'map')","('chat', 'datetime')","('chat', 'map')","('chat', 'cookbook')","('chat', 'datetime')","('chat', 'cookbook')","('chat', 'map')"
我 没有 家 啊,3,3,chat,chat,"('chat', 'telephone')","('chat', 'app')","('chat', 'video')","('chat', 'epg')","('chat', 'epg')","('chat', 'website')","('chat', 'video')","('chat', 'music')","('chat', 'telephone')","('chat', 'epg')"
差评 差评 差评,3,3,chat,chat,"('chat', 'video')","('chat', 'lottery')","('chat', 'email')","('chat', 'video')","('chat', 'email')","('chat', 'lottery')","('chat', 'video')","('chat', 'video')","('chat', 'email')","('chat', 'email')"
你 有 小伙伴 吗,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'news')","('chat', 'video')","('chat', 'cookbook')","('chat', 'map')","('chat', 'weather')","('chat', 'weather')","('chat', 'video')","('chat', 'map')"
我 觉得 自己 越来越 累,3,3,chat,chat,"('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'music')","('chat', 'video')","('chat', 'weather')","('chat', 'music')","('chat', 'weather')","('chat', 'music')","('chat', 'map')"
我 想 看 爱情片 ， 就 前任 三 吧,28,28,video,video,"('video', 'chat')","('video', 'chat')","('video', 'novel')","('video', 'music')","('video', 'music')","('video', 'chat')","('video', 'music')","('video', 'music')","('video', 'music')","('video', 'music')"
不 会 只 是 心情 不好,3,3,chat,chat,"('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'music')","('chat', 'weather')","('chat', 'weather')","('chat', 'music')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')"
我 是 有,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'epg')","('chat', 'map')","('chat', 'music')","('chat', 'cookbook')","('chat', 'video')","('chat', 'map')"
都 不 留 两 个 朋友 然后 有 ps 不 是 老 折腾 我 了 好 远远 哦 我 以为 这 是 幸福 提醒 我 我 俩 的 事,3,3,chat,chat,"('chat', 'map')","('chat', 'music')","('chat', 'riddle')","('music', 'chat')","('chat', 'stock')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'schedule')","('chat', 'email')"
给 我 订 一 张 从 山东 到 北京 的 火车票,25,25,train,train,"('train', 'radio')","('train', 'flight')","('train', 'map')","('train', 'epg')","('train', 'map')","('train', 'flight')","('train', 'flight')","('train', 'flight')","('train', 'flight')","('train', 'message')"
打开 日历 看 一下 ， 周三 是 多少 号,7,7,datetime,datetime,"('app', 'lottery')","('datetime', 'epg')","('datetime', 'contacts')","('epg', 'datetime')","('datetime', 'app')","('datetime', 'app')","('datetime', 'tvchannel')","('datetime', 'schedule')","('datetime', 'epg')","('datetime', 'epg')"
我 要 死 了,3,3,chat,chat,"('chat', 'map')","('chat', 'video')","('chat', 'news')","('chat', 'video')","('chat', 'video')","('chat', 'map')","('chat', 'video')","('chat', 'video')","('chat', 'health')","('chat', 'email')"
有 没 有 小说 啊 ， 我 想 看 最近 畅销 的 言情 小说,18,18,novel,novel,"('novel', 'news')","('novel', 'video')","('novel', 'video')","('novel', 'stock')","('novel', 'website')","('novel', 'video')","('novel', 'video')","('novel', 'stock')","('novel', 'video')","('novel', 'video')"
现在 是 上午 10点 ， 美国 纽约 现在 是 什么 时候,9,7,epg,datetime,"('epg', 'datetime')","('epg', 'datetime')","('epg', 'datetime')","('epg', 'datetime')","('epg', 'datetime')","('epg', 'datetime')","('epg', 'datetime')","('epg', 'datetime')","('datetime', 'epg')","('epg', 'datetime')"
哪 有 牛舌饼 买 啊,3,13,chat,map,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('cookbook', 'chat')","('cookbook', 'chat')","('chat', 'cookbook')","('chat', 'cookbook')","('cookbook', 'chat')","('chat', 'cookbook')","('cookbook', 'chat')"
我 想 听 莫 文蔚 专辑 里 的 歌 ， 最新 专辑 里 的,16,16,music,music,"('music', 'contacts')","('music', 'chat')","('music', 'novel')","('music', 'app')","('music', 'chat')","('music', 'chat')","('music', 'email')","('music', 'app')","('music', 'match')","('music', 'radio')"
得了 关节炎 该 怎么办 ， 有 什么 治疗 方法 比较 好,11,11,health,health,"('health', 'epg')","('health', 'chat')","('health', 'chat')","('health', 'chat')","('health', 'epg')","('health', 'chat')","('health', 'weather')","('health', 'chat')","('health', 'chat')","('health', 'chat')"
我 想 看看 股票 ， 换 到 财经类 的 频道 去,23,27,stock,tvchannel,"('stock', 'tvchannel')","('stock', 'tvchannel')","('stock', 'tvchannel')","('tvchannel', 'stock')","('stock', 'tvchannel')","('stock', 'tvchannel')","('tvchannel', 'stock')","('stock', 'tvchannel')","('tvchannel', 'stock')","('stock', 'tvchannel')"
你 是 女 的 还 是 男 的,3,3,chat,chat,"('chat', 'video')","('chat', 'epg')","('chat', 'riddle')","('chat', 'video')","('chat', 'epg')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'poetry')","('chat', 'novel')"
查询 8月 30 号 从 临汾 到 太原 的 火车票,25,25,train,train,"('train', 'radio')","('train', 'flight')","('train', 'map')","('train', 'flight')","('train', 'map')","('train', 'app')","('train', 'website')","('train', 'flight')","('train', 'poetry')","('train', 'message')"
从 翰林 居 到 火炬 大厦 怎么 坐 公交,13,13,map,map,"('map', 'bus')","('map', 'bus')","('map', 'train')","('map', 'train')","('map', 'contacts')","('map', 'train')","('map', 'bus')","('map', 'bus')","('bus', 'map')","('map', 'bus')"
我 比较 注重 饮食 ， 给 我 推 送 几 条 饮食 方面 的 新闻,17,17,news,news,"('news', 'chat')","('news', 'chat')","('news', 'chat')","('news', 'chat')","('chat', 'news')","('chat', 'news')","('news', 'riddle')","('news', 'chat')","('chat', 'news')","('chat', 'news')"
预测 一下 ， 今天 买 的 彩票 中奖 几率 大 么,12,12,lottery,lottery,"('lottery', 'chat')","('lottery', 'chat')","('lottery', 'stock')","('lottery', 'chat')","('lottery', 'chat')","('lottery', 'chat')","('lottery', 'riddle')","('lottery', 'chat')","('lottery', 'chat')","('lottery', 'chat')"
来 做 逼,6,3,cookbook,chat,"('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
笨笨 最近 还 很 好 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'video')","('chat', 'translation')","('chat', 'video')","('chat', 'weather')","('chat', 'video')","('chat', 'weather')","('chat', 'datetime')","('chat', 'video')","('chat', 'cookbook')"
白毛女 讲 的 是 什么 故事,3,3,chat,chat,"('chat', 'epg')","('chat', 'video')","('chat', 'riddle')","('video', 'chat')","('chat', 'video')","('chat', 'video')","('video', 'chat')","('video', 'epg')","('chat', 'video')","('chat', 'novel')"
明天 早上 我 要 开会 ， 记得 7点 30 叫 我,22,22,schedule,schedule,"('schedule', 'epg')","('schedule', 'epg')","('schedule', 'epg')","('schedule', 'translation')","('schedule', 'contacts')","('schedule', 'datetime')","('schedule', 'datetime')","('schedule', 'datetime')","('schedule', 'email')","('schedule', 'datetime')"
我 想 去 哈尔滨 有 啥 好玩,3,3,chat,chat,"('chat', 'video')","('chat', 'epg')","('chat', 'news')","('chat', 'video')","('chat', 'epg')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'video')","('chat', 'map')"
你 晚上 吃饭 了 吗 ？ 用 意大利语 怎么 说 呢,3,26,chat,translation,"('chat', 'translation')","('chat', 'cookbook')","('translation', 'chat')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('translation', 'chat')","('chat', 'translation')","('chat', 'translation')"
你 的 时候 就 想,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'music')","('chat', 'website')","('chat', 'music')","('chat', 'website')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'poetry')","('chat', 'website')"
可以 帮 我 把 电话 接通 吗 ， 我 要 听 电话,5,24,contacts,telephone,"('contacts', 'telephone')","('contacts', 'telephone')","('telephone', 'contacts')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('telephone', 'contacts')","('telephone', 'contacts')","('contacts', 'telephone')"
你 懂 什么 小屁孩,3,3,chat,chat,"('chat', 'translation')","('chat', 'video')","('chat', 'translation')","('chat', 'epg')","('chat', 'stock')","('chat', 'website')","('chat', 'video')","('chat', 'video')","('chat', 'app')","('chat', 'map')"
替 我 拨 个 电话 给 李四 ， 是 六安 的 号码,5,24,contacts,telephone,"('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('telephone', 'message')","('telephone', 'contacts')","('telephone', 'contacts')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')"
洗澡 要 擦 什么,3,3,chat,chat,"('chat', 'map')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'telephone')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'telephone')","('chat', 'health')"
人工智能 是 什么 意思,3,3,chat,chat,"('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'translation')","('chat', 'riddle')","('chat', 'translation')","('chat', 'cookbook')","('chat', 'translation')","('chat', 'translation')"
合肥 到 北京 有 汽车 可以 坐 吗,1,1,bus,bus,"('bus', 'chat')","('bus', 'chat')","('bus', 'video')","('bus', 'chat')","('bus', 'chat')","('bus', 'chat')","('bus', 'flight')","('bus', 'chat')","('bus', 'chat')","('bus', 'map')"
你 认识 hinton 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'map')","('chat', 'video')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'music')","('chat', 'app')","('chat', 'map')"
回去 开学 后来 才 知道 这些 许可证,3,3,chat,chat,"('chat', 'epg')","('chat', 'datetime')","('chat', 'train')","('chat', 'epg')","('chat', 'website')","('chat', 'datetime')","('chat', 'website')","('chat', 'datetime')","('website', 'datetime')","('chat', 'schedule')"
我 想 看 小说 ， 最近 热门 的 小说 有 哪些,18,18,novel,novel,"('novel', 'cinemas')","('novel', 'cinemas')","('novel', 'video')","('novel', 'video')","('novel', 'website')","('novel', 'video')","('novel', 'cinemas')","('novel', 'cinemas')","('novel', 'cinemas')","('novel', 'video')"
你 是 不 是 话唠,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'music')","('chat', 'news')","('chat', 'video')","('chat', 'datetime')","('chat', 'map')","('chat', 'cookbook')","('chat', 'music')","('chat', 'poetry')","('chat', 'map')"
你 怎么 连 你 自己 在 哪里 都 不 知道,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'music')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'map')"
我 要 从 安大新区 去 合肥 万达 ， 帮 我 规划 一下 路线 吧,13,13,map,map,"('map', 'radio')","('map', 'chat')","('map', 'train')","('map', 'website')","('map', 'telephone')","('map', 'schedule')","('map', 'match')","('map', 'riddle')","('map', 'bus')","('map', 'bus')"
你 看 不 懂 别装 了,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')"
在 联系人 中 找到 李建 ， 我 要 给 他 打 个 电话,5,24,contacts,telephone,"('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'email')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')","('contacts', 'telephone')"
说 好吃 的,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('cookbook', 'chat')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('cookbook', 'chat')","('chat', 'cookbook')","('chat', 'cookbook')"
晚上 去 散步 用 英语 怎么 说 ， 你 知道 吗,26,26,translation,translation,"('translation', 'chat')","('translation', 'chat')","('translation', 'chat')","('translation', 'music')","('translation', 'chat')","('translation', 'chat')","('translation', 'map')","('translation', 'chat')","('translation', 'chat')","('translation', 'chat')"
现在 说 甜 如 蜜 的 爱情 合适 么,3,3,chat,chat,"('chat', 'epg')","('chat', 'epg')","('chat', 'poetry')","('chat', 'epg')","('chat', 'cookbook')","('chat', 'epg')","('chat', 'datetime')","('chat', 'epg')","('chat', 'datetime')","('chat', 'epg')"
听说 你 得 奖 了,3,3,chat,chat,"('chat', 'lottery')","('chat', 'lottery')","('chat', 'video')","('video', 'lottery')","('chat', 'lottery')","('chat', 'lottery')","('chat', 'video')","('chat', 'lottery')","('chat', 'video')","('chat', 'video')"
我 想 弄 屎 我们 经理 怎么办,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('chat', 'email')","('chat', 'email')","('chat', 'stock')","('chat', 'map')","('chat', 'health')","('chat', 'health')","('chat', 'website')","('chat', 'email')"
你 每天 有 多少 工作,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'calc')","('chat', 'video')","('chat', 'datetime')","('chat', 'schedule')","('chat', 'calc')","('chat', 'datetime')","('chat', 'schedule')","('chat', 'map')"
从 北京 的 天安门 到 中关村 坐 多少 路 车,1,13,bus,map,"('bus', 'map')","('map', 'bus')","('bus', 'map')","('bus', 'map')","('bus', 'map')","('bus', 'train')","('bus', 'map')","('map', 'bus')","('bus', 'map')","('bus', 'map')"
你 知道 西安 在 那个 省,13,13,map,map,"('map', 'chat')","('chat', 'map')","('map', 'chat')","('map', 'chat')","('chat', 'map')","('chat', 'map')","('map', 'chat')","('map', 'train')","('map', 'chat')","('map', 'chat')"
你 妈妈 呢,3,3,chat,chat,"('chat', 'telephone')","('chat', 'music')","('chat', 'website')","('chat', 'epg')","('chat', 'website')","('chat', 'health')","('chat', 'website')","('chat', 'music')","('chat', 'health')","('chat', 'health')"
这 附近 有 五星级 酒店 吗 ， 帮 我 找 一下,3,3,chat,chat,"('chat', 'map')","('chat', 'map')","('map', 'video')","('map', 'chat')","('chat', 'map')","('chat', 'map')","('map', 'chat')","('video', 'map')","('chat', 'map')","('map', 'chat')"
我 旁边 的 哥们 帅 吗,3,3,chat,chat,"('chat', 'telephone')","('chat', 'app')","('chat', 'translation')","('chat', 'epg')","('chat', 'stock')","('chat', 'website')","('chat', 'website')","('chat', 'music')","('chat', 'app')","('chat', 'map')"
苍井空 是 干什么 的,3,3,chat,chat,"('chat', 'map')","('chat', 'app')","('chat', 'poetry')","('chat', 'map')","('chat', 'map')","('chat', 'map')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'app')","('chat', 'poetry')"
我 网上 没有 钱,3,3,chat,chat,"('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')","('chat', 'website')"
我 没有 男朋友 怎么办,3,3,chat,chat,"('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')","('chat', 'health')"
有 一个 程序,0,3,app,chat,"('app', 'chat')","('app', 'chat')","('app', 'cookbook')","('app', 'chat')","('app', 'chat')","('app', 'chat')","('app', 'schedule')","('app', 'website')","('app', 'chat')","('app', 'chat')"
不 是 怪 叔叔,3,3,chat,chat,"('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')","('chat', 'telephone')"
| 荫物 机器人 你好,28,3,video,chat,"('chat', 'app')","('chat', 'video')","('video', 'website')","('video', 'chat')","('chat', 'video')","('video', 'website')","('video', 'chat')","('video', 'chat')","('video', 'chat')","('chat', 'video')"
从 青岛 坐 飞机 到 合肥 ， 大概 需要 几 个 小时 啊,10,10,flight,flight,"('train', 'flight')","('flight', 'chat')","('flight', 'train')","('flight', 'datetime')","('flight', 'train')","('flight', 'datetime')","('flight', 'chat')","('flight', 'music')","('flight', 'bus')","('train', 'bus')"
苏轼 的 老家 在 哪儿,13,3,map,chat,"('map', 'poetry')","('map', 'chat')","('poetry', 'map')","('map', 'chat')","('map', 'poetry')","('map', 'poetry')","('map', 'poetry')","('map', 'poetry')","('poetry', 'chat')","('chat', 'map')"
太 冷 了,3,3,chat,chat,"('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')","('chat', 'weather')"
安徽 公共 频道 新闻 故事 会 到 了 吗 ， 帮 我 打开 公共 频道,27,27,tvchannel,tvchannel,"('epg', 'tvchannel')","('tvchannel', 'website')","('news', 'epg')","('tvchannel', 'epg')","('epg', 'tvchannel')","('epg', 'tvchannel')","('tvchannel', 'epg')","('tvchannel', 'epg')","('tvchannel', 'epg')","('epg', 'tvchannel')"
帮 我 找 个 都市 言情小说 ， 就 六六 写 的 吧,18,18,novel,novel,"('novel', 'riddle')","('novel', 'video')","('novel', 'riddle')","('novel', 'video')","('novel', 'riddle')","('novel', 'riddle')","('novel', 'schedule')","('novel', 'riddle')","('poetry', 'novel')","('novel', 'riddle')"
有 没 有 去 南京 的 火车票 ， 有的 话 帮 我 买 两 张,25,25,train,train,"('train', 'chat')","('chat', 'train')","('train', 'chat')","('train', 'chat')","('train', 'chat')","('train', 'chat')","('chat', 'video')","('train', 'chat')","('train', 'video')","('train', 'chat')"
不 问问 我 什么 原因 吗,3,3,chat,chat,"('chat', 'map')","('chat', 'datetime')","('chat', 'news')","('chat', 'epg')","('chat', 'stock')","('chat', 'map')","('chat', 'weather')","('chat', 'weather')","('chat', 'health')","('chat', 'map')"
你 只是 个 机器人,3,3,chat,chat,"('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'datetime')","('chat', 'datetime')","('chat', 'video')","('chat', 'video')","('chat', 'video')","('chat', 'app')"
我 不 是 说 薛定谔 的 猫,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'music')","('chat', 'translation')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
查 一下 科大 讯 飞 的 股票 ， 看看 涨幅 是 多少,23,23,stock,stock,"('stock', 'epg')","('stock', 'match')","('stock', 'datetime')","('stock', 'map')","('stock', 'chat')","('stock', 'map')","('stock', 'video')","('stock', 'map')","('stock', 'train')","('stock', 'map')"
丽江 好 不好,3,3,chat,chat,"('chat', 'weather')","('chat', 'weather')","('chat', 'tvchannel')","('chat', 'music')","('chat', 'weather')","('chat', 'music')","('chat', 'weather')","('chat', 'tvchannel')","('chat', 'weather')","('chat', 'website')"
唠一唠 是 聊天 的 意思 么 ～,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'translation')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'poetry')","('chat', 'cookbook')"
小 电影 哪里 有,28,28,video,video,"('video', 'chat')","('video', 'chat')","('video', 'cinemas')","('video', 'chat')","('video', 'chat')","('video', 'chat')","('video', 'chat')","('video', 'epg')","('video', 'chat')","('video', 'chat')"
我 想 看 世界杯 预选赛 ， 什么 时候 直播,9,9,epg,epg,"('epg', 'video')","('epg', 'match')","('epg', 'match')","('epg', 'video')","('epg', 'video')","('epg', 'video')","('epg', 'match')","('epg', 'video')","('epg', 'match')","('epg', 'video')"
太 鸡 巴蠢 了,6,3,cookbook,chat,"('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('chat', 'cookbook')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')","('cookbook', 'chat')"
真 好 有 你 跟 你天天 聊天 就 不 寂寞 了,3,3,chat,chat,"('chat', 'lottery')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'app')","('chat', 'website')"
陈楠 是 学渣 吗,3,3,chat,chat,"('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'contacts')","('chat', 'stock')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')","('chat', 'cookbook')"
老师 上课 好 无聊,3,3,chat,chat,"('chat', 'epg')","('chat', 'app')","('chat', 'app')","('chat', 'epg')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'app')","('chat', 'app')"
好 无聊 啊 你 个 傻逼,3,3,chat,chat,"('chat', 'riddle')","('chat', 'app')","('chat', 'riddle')","('chat', 'epg')","('chat', 'datetime')","('chat', 'riddle')","('chat', 'website')","('chat', 'music')","('chat', 'riddle')","('chat', 'riddle')"
我 想 李 享 了,3,3,chat,chat,"('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'music')"
你 个 逗逼 答非所问,3,3,chat,chat,"('chat', 'riddle')","('chat', 'tvchannel')","('chat', 'riddle')","('chat', 'email')","('chat', 'datetime')","('chat', 'riddle')","('chat', 'riddle')","('chat', 'music')","('chat', 'riddle')","('chat', 'riddle')"
从 珠海 香卅 去 拱北 几 路 车,13,13,map,map,"('map', 'bus')","('map', 'bus')","('map', 'bus')","('map', 'bus')","('map', 'bus')","('map', 'bus')","('bus', 'map')","('map', 'bus')","('map', 'bus')","('map', 'bus')"
可怜 没有 乱 说 就 是 爱 你,3,3,chat,chat,"('chat', 'message')","('chat', 'music')","('chat', 'news')","('chat', 'music')","('chat', 'music')","('chat', 'music')","('chat', 'message')","('chat', 'video')","('chat', 'poetry')","('chat', 'map')"
那 你 抱 抱 我,3,3,chat,chat,"('chat', 'lottery')","('chat', 'music')","('chat', 'website')","('chat', 'music')","('chat', 'website')","('chat', 'riddle')","('chat', 'music')","('chat', 'video')","('chat', 'riddle')","('chat', 'riddle')"
